marque_voiture;id_voiture;modele_voiture;constructor_code;year_start;year_end;car_type ;car_code;AVTS;PONT;firstrow;secondrow;carboot
MERCEDES;1569;MERCEDES GLC  X254;type206;01/03/2022;à ce jour;SUV;MER214;Oui;Non;Oui;Non;Oui
MERCEDES;1570;MERCEDES GLK X204;type204;01/07/2008;01/06/2012;SUV;MER215;Oui;Oui;Oui;Non;Oui
MERCEDES;1571;MERCEDES GLK X204  phase2;type204;01/06/2012;à ce jour;SUV;MER215;Oui;Oui;Oui;Non;Oui
MERCEDES;1572;MERCEDES GLE;W166-C292;01/04/2015;à ce jour;SUV;MER217;Oui;Non;Oui;Non;Oui
MERCEDES;1573;MERCEDES GLE ;W167;01/02/2019;à ce jour;SUV;MER218;Oui;Non;Oui;Non;Oui
MERCEDES;1574;MERCEDES GLE coupe;C167;01/11/2019;à ce jour;SUV-coupe;MER218;Oui;Non;Oui;Non;Oui
MERCEDES;1575;MERCEDES  ML  W163;type163;01/05/1997;01/04/2005;4X4;MER220;Oui;Oui;Oui;Non;Oui
MERCEDES;1576;MERCEDES  ML  W164 - 5 Places;type164;01/05/2005;01/04/2008;4X4;MER225;Oui;Oui;Oui;Non;Oui
MERCEDES;1577;MERCEDES  ML  W164 - 5 Places  phase2;type164;01/04/2008;01/12/2013;4X4;MER225;Oui;Oui;Oui;Non;Oui
MERCEDES;1578;MERCEDES  ML  W166;type166;01/07/2011;à ce jour;4X4;MER230;Oui;Oui;Non;Non;Non
MERCEDES;1579;MERC. CLASSE R 4 Places  Sans Accoudoir;W251;01/10/2005;à ce jour;4X4;MER235;Oui;Oui;Non;Non;Oui
MERCEDES;1580;MERC. CLASSE R 4 Places  Avec Accoudoir;W251;01/10/2005;à ce jour;4X4;MER240;Oui;Oui;Oui;Non;Oui
MERCEDES;1581;MERC. CLASSE R 6 Places  Sans Accoudoir;W251;01/10/2005;à ce jour;4X4;MER245;Oui;Oui;Oui;Oui;Oui
MERCEDES;1582;MERC. CLASSE R 6 Places  Avec Accoudoir;W251;01/10/2005;à ce jour;4X4;MER250;Oui;Oui;Oui;Oui;Oui
MERCEDES;1583;MERC. CLASSE R   5 Places;W251;01/10/2005;à ce jour;4X4;MER255;Oui;Oui;Non;Non;Oui
MERCEDES;1584;MERCEDES CLASSE SLC  C107       ;type107;01/10/1971;01/08/1981;Coupé;MER257;Oui;Oui;Oui;Non;Oui
MERCEDES;1585;MERCEDES CLASSE 450SL Cab  R107        ;type107;01/04/1971;01/12/1989;Cabriolet;MER258;Oui;Non;Oui;Non;Oui
MERCEDES;1586;MERCEDES SLK - R170;type170;01/08/1996;01/12/2003;Coupé;MER260;Oui;Non;Non;Non;Non
MERCEDES;1587;MERCEDES SLK - R171;type171;01/01/2004;01/12/2007;Coupé;MER265;Oui;Non;Non;Non;Oui
MERCEDES;1588;MERCEDES SLK - R171  phase2;type171;01/01/2008;01/12/2010;Coupé;MER265;Oui;Non;Non;Non;Oui
MERCEDES;1589;MERCEDES SLK - R172;type172;01/01/2011;à ce jour;Coupé;MER270;Oui;Non;Non;Non;Non
MERCEDES;1590;MERCEDES SMART For Two;MK I;01/03/2000;01/12/2006;Cabriolet;MER275;Oui;Non;Non;Non;Non
MERCEDES;1591;MERCEDES SMART For Two;MK I;01/10/1998;01/12/2006;Coupé;MER275;Oui;Non;Non;Non;Oui
MERCEDES;1592;MERCEDES SMART For Two;MK II;01/01/2007;01/11/2014;Cabriolet;MER280;Oui;Non;Non;Non;Non
MERCEDES;1593;MERCEDES SMART For Two;MK II;01/01/2007;01/11/2014;Coupé;MER280;Oui;Non;Non;Non;Oui
MERCEDES;1594;MERCEDES SMART For Two;MK III;01/07/2014;à ce jour;Coupé;MER281;Oui;Non;Non;Non;Oui
MERCEDES;1595;MERCEDES SMART ROADSTER;;01/05/2003;01/11/2005;Coupé/Cabriolet;MER285;Oui;Non;Non;Non;Non
MERCEDES;1596;MERCEDES SMART For Four;;01/04/2004;01/06/2006;Berline;MER290;Oui;Oui;Oui;Non;Oui
MERCEDES;1597;MERCEDES SMART For Four II;;01/07/2014;à ce jour;Berline;MER292;Oui;Oui;Oui;Non;Oui
MERCEDES;1598;MERCEDES SPRINTER;type901-905;01/02/1995;01/11/1999;G Utilitaire;MER295;Oui;Non;Non;Non;Non
MERCEDES;1599;MERCEDES SPRINTER;type901-905;01/11/1999;01/02/2006;G Utilitaire;MER296;Oui;Non;Non;Non;Non
MERCEDES;1600;MERCEDES SPRINTER ( 2 places avants);type906;01/02/2006;01/03/2018;G Utilitaire;MER297;Oui;Non;Non;Non;Non
MERCEDES;1601;MERCEDES SPRINTER ( 3 places avants);type906;01/02/2006;01/03/2018;G Utilitaire;MER300;Oui;Non;Non;Non;Non
MERCEDES;1602;MERCEDES SPRINTER W910      3eme generation;type910;01/03/2018;à ce jour;G Utilitaire;MER301;Oui;Non;Non;Non;Non
MERCEDES;1603;MERCEDES e-SPRINTER W907    3eme generation;type907;01/03/2018;à ce jour;G Utilitaire;MER302;Oui;Non;Non;Non;Non
MERCEDES;1604;MERCEDES CLASSE S  W140 berline;type140;01/07/1993;01/08/1998;Berline;MER305;Oui;Non;Oui;Non;Non
MERCEDES;1605;MERCEDES CLASSE S  C140 coupé;type140;01/07/1993;01/07/1999;Coupé;MER310;Oui;Non;Oui;Non;Oui
MERCEDES;1606;MERCEDES CLASSE S  W222 berline;type222;01/07/2013;01/06/2017;Berline;MER306;Oui;Non;Oui;Non;Non
MERCEDES;1607;MERCEDES CLASSE S  W222 berline  phase2;type222;01/07/2017;à ce jour;Berline;MER306;Oui;Non;Oui;Non;Non
MERCEDES;1608;MERCEDES SE W126 (court);type126;01/09/1979;01/12/1991;Berline;MER315;Oui;Non;Oui;Non;Oui
MERCEDES;1609;MERCEDES SEL W126  (long);type126;01/09/1979;01/12/1991;Berline;MER320;Oui;Oui;Non;Non;Non
MERCEDES;1610;MERCEDES CLASSE S W220;type220;01/09/1998;01/09/2004;Berline;MER325;Oui;Oui;Oui;Non;Oui
MERCEDES;1611;MERCEDES CLASSE S W221;type221;01/10/2004;01/06/2009;Berline;MER330;Oui;Oui;Oui;Non;Oui
MERCEDES;1612;MERCEDES CLASSE S W221  phase2;type221;01/06/2009;01/06/2013;Berline;MER330;Oui;Oui;Oui;Non;Oui
MERCEDES;1613;MERCEDES CLASSE S W221 (limousine);type221;01/10/2004;01/06/2009;limousine;MER335;Oui;Non;Oui;Non;Non
MERCEDES;1614;MERCEDES CLASSE S W221 (limousine)  phase2;type221;01/06/2009;01/06/2013;limousine;MER335;Oui;Non;Oui;Non;Non
MERCEDES;1615;MERCEDES CLASSE SL  R230  ;type230;01/08/2001;01/01/2008;Coupé;MER340;Oui;Non;Oui;Non;Oui
MERCEDES;1616;MERCEDES CLASSE SL  C107;type107;01/10/1971;01/08/1981;Coupé;MER345;Oui;Oui;Non;Non;Oui
MERCEDES;1617;MERCEDES CLASSE SLS  - AMG;;01/01/2010;01/09/2014;Coupé;MER350;Oui;Non;Non;Non;Non
MERCEDES;1618;MERCEDES CLASSE V;type638;01/10/1996;01/12/2002;G Monospace;MER355;Oui;Non;Non;Non;Oui
MERCEDES;1619;MERCEDES CLASSE V;type447;01/03/2014;à ce jour;G Monospace;MER358;Oui;Non;Oui;Oui;Oui
MERCEDES;1620;MERCEDES CLASSE V   EXTRA LONG       ;type447;01/03/2014;à ce jour;G Monospace;MER359;Oui;Non;Oui;Oui;Oui
MERCEDES;1621;MERCEDES CLASSE  EQV       ;type447 FL;01/03/2019;à ce jour;G Monospace;MER437;Oui;Non;Oui;Oui;Oui
MERCEDES;1622;MERCEDES W108;type108;01/01/1966;01/08/1972;Berline;MER356;Oui;Non;Oui;Non;Oui
MERCEDES;1623;MERCEDES W109;type109;01/01/1966;01/08/1972;Berline;MER357;Oui;Non;Oui;Non;Oui
MERCEDES;1624;MERCEDES  PAGODE W113 (roue de secour droite);type113;01/01/1963;01/12/1971;Coupé/Cabriolet;MER360;Oui;Non;Non;Non;Oui
MERCEDES;1625;MERCEDES  PAGODE W113 (roue de secour dans le planché));type113;01/01/1963;01/12/1971;Coupé/Cabriolet;MER362;Oui;Non;Non;Non;Oui
MERCEDES;1626;MERCEDES R129 SL;type129;01/03/1989;01/07/2001;Coupé/Cabriolet;MER365;Oui;Non;Oui;Non;Oui
MERCEDES;1627;MERCEDES R230 SL ;type230;01/01/2008;01/02/2012;Coupé/Cabriolet;MER370;Oui;Non;Non;Non;Non
MERCEDES;1628;MERCEDES R231 SL ;type231;01/03/2012;à ce jour;Coupé/Cabriolet;MER372;Oui;Non;Non;Non;Non
MERCEDES;1629;MERCEDES R231 SL phase2;type231;01/11/2015;à ce jour;Coupé/Cabriolet;MER372;Oui;Non;Non;Non;Non
MERCEDES;1630;MERCEDES VANEO;type414;01/10/2001;01/07/2005;P Monospace;MER375;Oui;Non;Non;Non;Oui
MERCEDES;1631;VIANO 2 portes Latérale.coulissante. Court;type639;01/01/2003;01/09/2010;P Monospace;MER380;Oui;Non;Non;Non;Oui
MERCEDES;1632;VIANO 2 portes Latérale.coulissante. Court;type639;01/07/2010;à ce jour;P Monospace;MER380;Oui;Non;Non;Non;Oui
MERCEDES;1633;VIANO 2 portes lattérale coulissante. Long;type639;01/01/2003;01/09/2010;P Monospace;MER385;Oui;Non;Non;Non;Oui
MERCEDES;1634;VIANO 2 portes lattérale coulissante. Long;type639;01/07/2010;à ce jour;P Monospace;MER385;Oui;Non;Non;Non;Oui
MERCEDES;1635;VIANO 2 portes lattérale coulissante. Extra Long;type639;01/01/2003;01/09/2010;P Monospace;MER390;Oui;Non;Non;Non;Oui
MERCEDES;1636;VIANO 2 portes lattérale coulissante. Extra Long;type639;01/07/2010;à ce jour;P Monospace;MER390;Oui;Non;Non;Non;Oui
MERCEDES;1637;MERCEDES VITO BANQUETTE DIESEL;type638;01/01/1996;01/09/2003;G Utilitaire;MER395;Oui;Non;Non;Non;Non
MERCEDES;1638;MERCEDES VITO BANQUETTE ESSENCE  ;type638;01/01/1996;01/09/2003;G Utilitaire;MER400;Oui;Non;Non;Non;Non
MERCEDES;1639;VITO / 1siège+1banquette+1bac de rangement;type639;01/01/2003;01/09/2014;G Utilitaire;MER405;Oui;Non;Non;Non;Non
MERCEDES;1640;VITO / 1siège+1banquette sans bac de rangement;type639;01/01/2003;01/09/2014;G Utilitaire;MER410;Oui;Non;Non;Non;Non
MERCEDES;1641;VITO / 2sièges + 1bac de rangement (sans fixation plateau arr);type639;01/01/2003;01/09/2014;G Utilitaire;MER415;Oui;Non;Non;Non;Oui
MERCEDES;1642;VITO / 2sièges + 1bac de rangement;type639;01/01/2003;01/09/2014;G Utilitaire;MER416;Oui;Non;Non;Non;Oui
MERCEDES;1643;VITO / 2sièges sans bac de rangement;type639;01/01/2003;01/09/2014;G Utilitaire;MER420;Oui;Non;Non;Non;Non
MERCEDES;1644;VITO / 1siège+1banquette+1bac de rangement;type447;01/09/2014;à ce jour;G Utilitaire;MER425;Oui;Non;Non;Non;Non
MERCEDES;1645;VITO / 1siège+1banquette+1bac de rangement;type447;01/09/2014;à ce jour;G Utilitaire;MER426;Oui;Non;Non;Non;Non
MERCEDES;1646;e-VITO / 1siège+1banquette+1bac de rangement    electrique;type447;01/09/2014;à ce jour;G Utilitaire;MER426;Oui;Non;Non;Non;Non
MERCEDES;1647;MERC. CLASSE  X  5 Places;type470;01/09/2017;à ce jour;4X4;MER430;Oui;Non;Oui;Non;Oui
MERCEDES;1648;MERCEDES CLA  X118  (shooting brake);type118;01/10/2019;à ce jour;Break;MER435;Oui;Oui;Oui;Non;Oui
MERCEDES;1649;MERCEDES CLA  C118  coupé;type118;01/05/2019;à ce jour;Coupé;MER436;Oui;Oui;Oui;Non;Oui
MERCEDES;1650;CLASSE  T;W420;01/10/2021;à ce jour;Monovolume;MER440;Oui;Oui;Oui;Non;Oui
GM;1651; BY BUICK RIVIERA   6éme génération;;01/09/1978;01/12/1985;coupe;MG10;Oui;Non;Oui;Non;Oui
GM;1652; EL CAMINO;;01/09/1977;01/12/1987;coupe;MG15;Oui;Non;Non;Non;Non
GM;1653; CADILLAC BROUGHAM;;01/09/1986;01/12/1992;BERLINE;MG20;Oui;Oui;Oui;Non;Oui
MINI;1654;MINI;R50/R53;01/09/2001;01/11/2006;Berline;MIN10;Oui;Non;Oui;Non;Oui
MINI;1655;MINI;R56;01/11/2006;01/07/2010;Berline;MIN20;Oui;Non;Oui;Non;Oui
MINI;1656;MINI;R56LCI;01/08/2010;01/12/2013;Berline;MIN20;Oui;Non;Oui;Non;Oui
MINI;1657;MINI CABRIOLET;R57;01/10/2007;01/07/2010;Cabriolet;MIN25;Oui;Non;Oui;Non;Non
MINI;1658;MINI CABRIOLET;R57LCI;01/08/2010;01/11/2015;Cabriolet;MIN25;Oui;Non;Oui;Non;Non
MINI;1659;MINI CABRIOLET;R52;01/06/2004;01/02/2007;Cabriolet;MIN30;Oui;Non;Oui;Non;Non
MINI;1660;MINI ( 5portes);F55;01/09/2014;01/02/2021;Berline;MIN32;Oui;Non;Oui;Non;Oui
MINI;1661;MINI ( 5portes);F55LCI;01/02/2021;à ce jour;Berline;MIN32;Oui;Non;Oui;Non;Oui
MINI;1662;MINI ( 3portes);F56;01/01/2014;01/02/2021;Berline;MIN33;Oui;Non;Oui;Non;Oui
MINI;1663;MINI ( 3portes);F56LCI;01/02/2021;à ce jour;Berline;MIN33;Oui;Non;Oui;Non;Oui
MINI;1664;MINI CABRIOLET;F57;01/12/2015;01/02/2021;Cabriolet;MIN33;Oui;Non;Oui;Non;Non
MINI;1665;MINI CABRIOLET;F57LCI;01/02/2021;à ce jour;Cabriolet;MIN33;Oui;Non;Oui;Non;Non
MINI;1666;MINI  CLUBMAN (3portes);R55;01/08/2007;01/07/2010;Berline;MIN35;Oui;Non;Oui;Non;Oui
MINI;1667;MINI  CLUBMAN (3portes);R55LCI;01/03/2009;01/06/2015;Berline;MIN35;Oui;Non;Oui;Non;Oui
MINI;1668;MINI  CLUBVAN (3portes);R55LCI;01/12/2012;01/06/2015;UTILITAIRE;MIN35;Oui;Non;Non;Non;Non
MINI;1669;MINI  CLUBMAN (5portes);F54;01/07/2015;01/07/2019;Berline;MIN36;Oui;Non;Oui;Non;Oui
MINI;1670;MINI  CLUBMAN (5portes);F54LCI;01/07/2019;à ce jour;Berline;MIN36;Oui;Non;Oui;Non;Oui
MINI;1671;MINI  COUNTRYMAN;R60;01/08/2010;01/07/2014;4X4;MIN40;Oui;Non;Oui;Non;Oui
MINI;1672;MINI  COUNTRYMAN;R60LCI;01/07/2014;01/09/2016;4X4;MIN40;Oui;Non;Oui;Non;Oui
MINI;1673;MINI  COUNTRYMAN;F60;01/10/2016;01/07/2020;4X4;MIN42;Oui;Oui;Oui;Non;Oui
MINI;1674;MINI  COUNTRYMAN;F60LCI;01/07/2020;à ce jour;4X4;MIN42;Oui;Oui;Oui;Non;Oui
MINI;1675;MINI  COUPE;R58;01/09/2011;01/06/2015;Coupé;MIN45;Oui;Non;Non;Non;Oui
MINI;1676;MINI  ROADSTER;R59;01/03/2012;à ce jour;Cabriolet;MIN45;Oui;Non;Non;Non;Non
MINI;1677;MINI  PACEMAN;R61;01/11/2009;01/07/2014;Coupé;MIN50;Oui;Non;Oui;Non;Oui
MINI;1678;MINI  PACEMAN;R61LCI;01/07/2014;01/10/2016;Coupé;MIN50;Oui;Non;Oui;Non;Oui
MITSUBISHI;1679;MITSUBISHI 3000GT;Z1;01/04/1990;01/03/2000;Coupé;MIT10;Oui;Non;Oui;Non;Non
MITSUBISHI;1680;MITSUBISHI ASX;EUR;01/04/2010;01/06/2012;Berline;MIT15;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1681;MITSUBISHI ASX   phase2;EUR;01/07/2012;à ce jour;Berline;MIT15;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1682;MITSUBISHI CARISMA;DA;01/05/1996;01/02/1999;Berline;MIT20;Oui;Oui;Oui;Non;Non
MITSUBISHI;1683;MITSUBISHI CARISMA  phase2;DA;01/03/1999;01/12/2003;Berline;MIT20;Oui;Oui;Oui;Non;Non
MITSUBISHI;1684;MITSUBISHI COLT;CA;01/12/1991;01/12/1996;Coupé;MIT25;Oui;Non;Oui;Non;Oui
MITSUBISHI;1685;MITSUBISHI COLT;CJ;01/11/1995;01/06/2003;Coupé;MIT30;Oui;Non;Oui;Non;Oui
MITSUBISHI;1686;MITSUBISHI COLT -  5 portes;(Z30)CZ5;01/04/2004;01/09/2008;Berline;MIT35;Oui;Oui;Non;Non;Oui
MITSUBISHI;1687;MITSUBISHI COLT -  5 portes;(Z30);01/10/2008;01/03/2013;Berline;MIT35;Oui;Oui;Non;Non;Oui
MITSUBISHI;1688;MITSUBISHI COLT  - 3 portes;(Z30)CZ3;01/01/2005;01/09/2008;Coupé;MIT40;Oui;Oui;Non;Non;Oui
MITSUBISHI;1689;MITSUBISHI COLT  - 3 portes;(Z30);01/10/2008;01/03/2013;Coupé;MIT40;Oui;Oui;Non;Non;Oui
MITSUBISHI;1690;MITSUBISHI COLT  - Cabriolet;(Z30)CZC;01/03/2006;01/07/2008;Cabriolet;MIT45;Oui;Oui;Non;Non;Oui
MITSUBISHI;1691;MITSUBISHI ECLIPSE SPYDER;3éme;02/04/1999;02/06/2005;Coupé Cabriolet;MIT50;Oui;Non;Non;Non;Non
MITSUBISHI;1692;MITSUBISHI ECLIPSE SPYDER;4éme;02/07/2005;à ce jour;Coupé Cabriolet;MIT50;Oui;Non;Non;Non;Non
MITSUBISHI;1693;MITSUBISHI GALANT 6génération;E3;01/12/1987;01/10/1992;Berline;MIT54;Oui;Oui;Oui;Non;Non
MITSUBISHI;1694;MITSUBISHI GALANT 7génération;E5;01/12/1992;01/09/1996;Berline;MIT55;Oui;Oui;Non;Non;Non
MITSUBISHI;1695;MITSUBISHI GRANDIS  5 Places;;01/01/2004;01/11/2010;Monovolume;MIT60;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1696;MITSUBISHI GRANDIS  7 Places;;01/01/2004;01/11/2010;Monovolume;MIT65;Oui;Oui;Oui;Oui;Oui
MITSUBISHI;1697;MITSUBISHI  i MiEV;ELECTRIQUE;01/10/2010;01/01/2020;Berline;PGT395;Oui;Non;Oui;Non;Oui
MITSUBISHI;1698;MITSUBISHI LANCER  3éme génération;;01/09/1988;15/06/1993;Berline;MIT70;Oui;Non;Oui;Non;Non
MITSUBISHI;1699;MITSUBISHI LANCER 9éme génération;CY;01/03/2007;01/08/2017;Berline;MIT75;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1700;MITSUBISHI LANCER EVOLUTION   8;CT9A;01/12/2000;01/02/2005;Berline;MIT80;Oui;Oui;Non;Non;Oui
MITSUBISHI;1701;MITSUBISHI LANCER EVOLUTION   9;CT9A;01/03/2005;01/09/2007;Berline;MIT85;Oui;Oui;Non;Non;Oui
MITSUBISHI;1702;MITSUBISHI L200 4 portes;(K6/K7);01/01/1996;01/12/2007;4X4;MIT90;Oui;Oui;Oui;Non;Non
MITSUBISHI;1703;MITSUBISHI L200 KING CAB  2 portes;KB4T/KA4T;01/01/2006;01/09/2015;4X4;MIT95;Oui;Oui;Non;Non;Non
MITSUBISHI;1704;MITSUBISHI L200 DOUBLE CAB  4 portes;KB4T/KA4T;01/01/2006;01/09/2015;4X4;MIT100;Oui;Oui;Non;Non;Non
MITSUBISHI;1705;MITSUBISHI L200 DOUBLE CAB  4 portes;KK/KL;01/04/2014;à ce jour;4X4;MIT102;Oui;Oui;Oui;Non;Non
MITSUBISHI;1706;MITSUBISHI OUT LANDER;CU;01/06/2003;01/12/2008;4X4;MIT105;Oui;Oui;Non;Non;Oui
MITSUBISHI;1707;MITSUBISHI OUT LANDER   5/7 places;CW;01/11/2006;01/07/2012;4X4;MIT110;Oui;Oui;Oui;Oui;Oui
MITSUBISHI;1708;MITSUBISHI OUTLANDER 3  5PLACES  phase1;GF;01/04/2012;01/01/2015;4X4;MIT111;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1709;MITSUBISHI OUTLANDER 3  7PLACES  phase1;GF;01/04/2012;01/01/2015;4X4;MIT112;Oui;Oui;Oui;Oui;Oui
MITSUBISHI;1710;MITSUBISHI OUTLANDER   5/7 places  phase2/3;RESTYLE;01/01/2015;à ce jour;4X4;MIT113;Oui;Non;Oui;Non;Oui
MITSUBISHI;1711;MITSUBISHI OUTLANDER   5 places  2018-plug-in hybride;HYBRID;01/03/2014;à ce jour;4X4;MIT114;Oui;Non;Oui;Non;Oui
MITSUBISHI;1712;MITSUBISHI PAJERO COURT  2;V2/4;01/12/1990;01/04/2004;4X4;MIT115;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1713;MITSUBISHI PAJERO COURT 3;VD/VF;01/02/2000;01/08/2006;4X4;MIT120;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1714;MITSUBISHI PAJERO COURT  4;V8;01/09/2006;01/11/2018;4X4;MIT125;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1715;MITSUBISHI MONTERO;V2/4;01/12/1991;01/04/2004;4X4;MIT130;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1716;MITSUBISHI MONTERO;VD/VF;01/04/2000;01/10/2006;4X4;MIT135;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1717;MITSUBISHI PAJERO LONG   2;V2/4;01/12/1990;01/04/2004;4X4;MIT140;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1718;MITSUBISHI PAJERO LONG 3;VD/VF;01/02/2000;01/08/2006;4X4;MIT145;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1719;MITSUBISHI PAJERO LONG  4;V9;01/09/2006;01/11/2018;4X4;MIT150;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1720;MITSUBISHI PAJERO SPORT 5 places;K9;01/04/1999;01/12/2013;4X4;MIT155;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1721;MITSUBISHI PAJERO PININ;H7;01/07/1999;01/02/2005;4X4;MIT160;Oui;Oui;Non;Non;Oui
MITSUBISHI;1722;MITSUBISHI SPACE RUNNER;N1/2;01/06/1991;01/12/2002;4X4;MIT165;Oui;Oui;Non;Non;Non
MITSUBISHI;1723;MITSUBISHI SPACE STAR;DG;01/06/1998;01/12/2004;Monovolume;MIT170;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1724;MITSUBISHI SPACE STAR;A00;01/02/2013;à ce jour;Berline;MIT173;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1725;MITSUBISHI SPACE STAR   phase2/3;FL-(A00);01/11/2015;à ce jour;Berline;MIT173;Oui;Oui;Oui;Non;Oui
MITSUBISHI;1726;MITSUBISHI SPACE WAGON - 7 Places;N3;01/05/1991;01/11/2000;Monovolume;MIT175;Oui;Oui;Oui;Oui;Oui
MITSUBISHI;1727;MITSUBISHI  eclipse cross   5places  ;;01/07/2017;01/10/2020;4X4;MIT180;Oui;Non;Oui;Non;Oui
MITSUBISHI;1728;MITSUBISHI  eclipse cross   5places  phase2;;01/10/2020;à ce jour;4X4;MIT180;Oui;Non;Oui;Non;Oui
MORGAN;1729;MORGAN  PLUS 8;2+2;01/01/1968;31/12/2004;Roadster;MOR05;Oui;Non;Oui;Non;Non
MORGAN;1730;MORGAN  PLUS 4;2places;01/10/1985;à ce jour;Roadster;MOR10;Oui;Non;Non;Non;Non
NISSAN;1731;NISSAN 100NX;B13;01/10/1990;01/10/1994;Berline;NIS10;Oui;Non;Oui;Non;Non
NISSAN;1732;NISSAN 200SX;S13;01/09/1988;01/06/1994;Coupé;NIS15;Oui;Oui;Non;Non;Non
NISSAN;1733;NISSAN 200SX;S14;01/04/1994;01/12/1999;Coupé;NIS15;Oui;Oui;Non;Non;Non
NISSAN;1734;NISSAN 300ZX;Z32;01/01/1990;01/09/1995;Coupé 2+2;NIS20;Oui;Non;Oui;Non;Oui
NISSAN;1735;NISSAN 350Z;Z33;01/07/2003;01/04/2009;Coupé;NIS25;Oui;Non;Non;Non;Oui
NISSAN;1736;NISSAN 350Z CABRIOLET;Z33;01/12/2004;01/04/2009;Cabriolet;NIS25;Oui;Non;Non;Non;Non
NISSAN;1737;NISSAN 370Z;;01/04/2009;à ce jour;Cabriolet;NIS30;Oui;Non;Non;Non;Non
NISSAN;1738;NISSAN 370Z;;01/04/2009;à ce jour;Coupé;NIS35;Oui;Non;Non;Non;Oui
NISSAN;1739;NISSAN 370Z;;01/04/2009;à ce jour;Roadster;NIS40;Oui;Non;Non;Non;Oui
NISSAN;1740;NISSAN ALMERA;N15;01/07/1995;01/01/2000;Berline;NIS45;Oui;Oui;Oui;Non;Oui
NISSAN;1741;NISSAN ALMERA;N16E;01/02/2000;01/01/2003;Berline;NIS50;Oui;Oui;Oui;Non;Oui
NISSAN;1742;NISSAN ALMERA;FL-N16E;01/02/2003;01/11/2006;Berline;NIS50;Oui;Oui;Oui;Non;Oui
NISSAN;1743;NISSAN CUBE;Z12;01/08/2009;01/04/2012;Berline;NIS55;Oui;Oui;Non;Non;Oui
NISSAN;1744;NISSAN GTR  R35;;01/10/2008;à ce jour;Coupé;NIS60;Oui;Non;Oui;Non;Non
NISSAN;1745;NISSAN JUKE;F15;01/07/2010;01/10/2011;4X4;NIS65;Oui;Oui;Oui;Non;Oui
NISSAN;1746;NISSAN JUKE;F15E;01/07/2010;01/12/2012;4X4;NIS65;Oui;Oui;Oui;Non;Oui
NISSAN;1747;NISSAN JUKE phase2;F15E;01/01/2013;01/05/2014;4X4;NIS65;Oui;Oui;Oui;Non;Oui
NISSAN;1748;NISSAN JUKE  phase3;F15E;01/05/2014;01/04/2018;4X4;NIS65;Oui;Oui;Oui;Non;Oui
NISSAN;1749;NISSAN JUKE phase4;F15E;01/04/2018;01/10/2019;4X4;NIS65;Oui;Oui;Oui;Non;Oui
NISSAN;1750;NISSAN JUKE 2   (2020);F16E;01/10/2019;à ce jour;4X4;NIS66;Oui;Oui;Oui;Non; Oui 2
NISSAN;1751;NISSAN LEAF;ZE0;01/12/2010;01/02/2013;Berline;NIS67;Oui;Non;Oui;Non;Oui
NISSAN;1752;NISSAN LEAF phase2;ZE0;01/02/2013;01/12/2017;Berline;NIS67;Oui;Non;Oui;Non;Oui
NISSAN;1753;NISSAN LEAF 2018;ZEI;01/12/2017;à ce jour;Berline;NIS68;Oui;Non;Oui;Non;Oui
NISSAN;1754;NISSAN MAXIMA   4;QX(A32);01/10/1994;01/12/1999;Berline;NIS70;Oui;Non;Oui;Non;Non
NISSAN;1755;NISSAN MAXIMA  5;QX(CA33);01/01/2000;01/01/2006;Berline;NIS75;Oui;Oui;Oui;Non;Oui
NISSAN;1756;NISSAN MICRA;K10;01/11/1982;01/11/1992;Berline;NIS76;Oui;Oui;Oui;Non;Non
NISSAN;1757;NISSAN MICRA;K11;01/08/1992;01/06/2000;Berline;NIS80;Oui;Oui;Oui;Non;Oui
NISSAN;1758;NISSAN MICRA  phase2;K11;01/07/2000;01/12/2002;Berline;NIS80;Oui;Oui;Oui;Non;Oui
NISSAN;1759;NISSAN MICRA;K12;01/01/2003;01/05/2005;Berline;NIS85;Oui;Oui;Oui;Non;Oui
NISSAN;1760;NISSAN MICRA  phase2;K12;01/06/2005;01/04/2011;Berline;NIS85;Oui;Oui;Oui;Non;Oui
NISSAN;1761;NISSAN MICRA;K13;01/07/2010;01/06/2013;Berline;NIS90;Oui;Oui;Oui;Non;Oui
NISSAN;1762;NISSAN MICRA;K13;01/06/2013;01/11/2016;Berline;NIS90;Oui;Oui;Oui;Non;Oui
NISSAN;1763;NISSAN MICRA 2017;K14;01/12/2016;à ce jour;Berline;NIS91;Oui;Oui;Oui;Non;Oui
